,user_id,game_name,indicator-hours
31748,131444737,Arma 3,31.0
31749,131444737,Trine 2,18.2
31751,131444737,Dark Souls Prepare to Die Edition,15.8
31754,131444737,Neverwinter,11.5
31756,131444737,Magicka Wizard Wars,8.0
31758,131444737,War Thunder,6.2
31760,131444737,Castle Crashers,6.0
31763,131444737,Garry's Mod,4.8
31766,131444737,Robocraft,3.7
31772,131444737,Nosgoth,1.0
31773,131444737,Unturned,0.8
31774,131444737,Deus Ex Human Revolution,0.6
31775,131444737,Dirty Bomb,0.4
31777,123671395,Dota 2,1290.0
31778,123671395,Tom Clancy's Ghost Recon Phantoms - NA,1.3
31779,244184827,Dota 2,3.0
31780,249070225,Dota 2,1.2
31782,80363319,The Elder Scrolls V Skyrim,66.0
31783,80363319,Fallout New Vegas,63.0
31785,80363319,Empire Total War,49.0
31787,80363319,PAYDAY 2,38.0
31790,80363319,Fallout 4,28.0
31791,80363319,Napoleon Total War,27.0
31793,80363319,Saints Row IV,25.0
31794,80363319,Total War SHOGUN 2,24.0
31799,80363319,Borderlands 2,11.9
31801,80363319,Dead Island,10.8
31802,80363319,Mafia II,9.8
31803,80363319,Metro 2033,6.8
31807,80363319,Euro Truck Simulator 2,3.4
31808,80363319,Unturned,3.0
31811,80363319,Counter-Strike Global Offensive,0.5
31812,173923903,Dota 2,39.0
31813,69261797,Empire Total War,6.2
31814,186099130,Neverwinter,16.2
31815,186099130,Robocraft,16.1
31816,186099130,Unturned,10.5
31818,184215735,Dota 2,14.5
31820,150405762,Call of Duty Modern Warfare 3,16.7
31821,240810622,Counter-Strike Global Offensive,12.0
31823,118031880,The Elder Scrolls V Skyrim,19.5
31825,133938767,Warframe,595.0
31826,133938767,Left 4 Dead 2,43.0
31827,133938767,Alien Swarm,34.0
31829,156675178,Far Cry 3,34.0
31830,156675178,BioShock Infinite,22.0
31831,156675178,Terraria,14.0
31833,156675178,Tomb Raider,10.9
31835,156675178,Call of Duty Modern Warfare 2 - Multiplayer,10.4
31836,156675178,Portal 2,7.8
31837,156675178,Borderlands 2,7.8
31840,156675178,Fallout New Vegas,4.9
31843,156675178,BattleBlock Theater,4.7
31844,156675178,Half-Life,4.4
31845,156675178,Saints Row IV,4.3
31846,156675178,Tom Clancy's Ghost Recon Phantoms - EU,4.2
31848,156675178,Garry's Mod,4.0
31852,156675178,Left 4 Dead 2,3.7
31854,156675178,Call of Duty Modern Warfare 2,3.4
31858,156675178,Bastion,2.8
31859,156675178,Castle Crashers,2.3
31861,156675178,Half-Life 2,2.3
31862,156675178,The Binding of Isaac,2.2
31863,156675178,The Elder Scrolls V Skyrim,2.1
31871,156675178,Super Meat Boy,1.6
31875,156675178,BioShock,1.3
31876,156675178,Team Fortress 2,0.8
31879,156675178,The Witcher 2 Assassins of Kings Enhanced Edition,0.6
31880,156675178,Just Cause 2,0.5
31886,156675178,Grand Theft Auto San Andreas,0.4
31888,156675178,PAYDAY The Heist,0.3
31890,176968027,Dota 2,0.2
31891,112939816,Counter-Strike,17.4
31892,112939816,Counter-Strike Condition Zero,8.9
31894,293845683,Dota 2,89.0
31895,281401386,Dota 2,3.2
31896,128297600,Dota 2,66.0
31897,294148344,Dota 2,0.4
31899,35039277,"Warhammer 40,000 Dawn of War II",62.0
31900,35039277,Left 4 Dead,53.0
31901,35039277,Torchlight II,32.0
31903,35039277,Chivalry Medieval Warfare,15.4
31904,35039277,Portal 2,14.9
31908,35039277,Team Fortress 2,9.0
31911,35039277,Magicka,7.8
31915,35039277,Counter-Strike Source,4.2
31916,35039277,Borderlands 2,3.1
31917,35039277,Portal,2.8
31918,35039277,Garry's Mod,2.4
31919,35039277,Half-Life 2 Deathmatch,2.3
31922,35039277,Magicka Wizard Wars,2.0
31924,35039277,Serious Sam HD The Second Encounter,1.9
31929,35039277,Alien Swarm,0.7
31930,35039277,Terraria,0.3
31933,175358288,Team Fortress 2,1.8
31934,146257187,Dota 2,284.0
31935,127541532,Dota 2,33.0
31936,241916029,Counter-Strike Global Offensive,13.6
31939,90626360,Team Fortress 2,0.5
31940,251594700,Grand Theft Auto V,62.0
31943,171626186,Dota 2,3.2
31944,90532259,Football Manager 2013,319.0
31953,1936551,FTL Faster Than Light,30.0
31960,1936551,Castle Crashers,20.0
31964,1936551,"Warhammer 40,000 Dawn of War II",18.5
31967,1936551,Borderlands 2,15.7
31981,1936551,The Witcher 2 Assassins of Kings Enhanced Edition,7.5
31984,1936551,Napoleon Total War,7.1
31992,1936551,Far Cry 3,5.1
31994,1936551,Trine 2,3.2
31996,1936551,Batman Arkham Asylum GOTY Edition,2.5
32004,1936551,Terraria,1.6
32013,1936551,Batman Arkham City GOTY,0.9
32022,1936551,Cities Skylines,0.5
32023,1936551,Magicka,0.4
32029,1936551,Sid Meier's Civilization V,0.3
32035,216502479,Dota 2,2.8
32036,130378178,Dota 2,400.0
32037,151662395,Counter-Strike Global Offensive,578.0
32038,151662395,Dota 2,26.0
32041,151662395,Garry's Mod,1.9
32043,151662395,Trove,1.5
32046,151662395,Loadout,0.6
32049,242207850,Dota 2,5.0
32050,271938268,Team Fortress 2,28.0
32053,271938268,Dirty Bomb,6.9
32054,271938268,Clicker Heroes,6.4
32055,271938268,ARK Survival Evolved,4.1
32056,271938268,TERA,3.7
32057,271938268,Dota 2,0.9
32059,111419019,Team Fortress 2,0.4
32060,111419019,Counter-Strike Global Offensive,0.2
32061,205339310,Dota 2,1.7
32063,276680364,Dota 2,2.6
32064,172009351,Dota 2,2.8
32065,168152540,Sid Meier's Civilization V,950.0
32067,307519874,Dota 2,1.8
32068,94120095,Team Fortress 2,1120.0
32069,94120095,Rising Storm/Red Orchestra 2 Multiplayer,3.5
32071,94120095,PAYDAY The Heist,2.2
32073,94120095,Sniper Elite V2,1.7
32074,94120095,Left 4 Dead 2,1.4
32075,291406122,Counter-Strike Global Offensive,69.0
32076,201974556,Unturned,31.0
32078,201974556,Team Fortress 2,4.7
32081,8277694,Counter-Strike Condition Zero,1.3
32082,242051423,Unturned,3.0
32083,11794760,Dota 2,839.0
32084,11794760,Team Fortress 2,442.0
32085,11794760,Terraria,156.0
32088,11794760,Just Cause 2,32.0
32089,11794760,Marvel Heroes 2015,17.9
32091,11794760,Torchlight II,13.7
32092,11794760,Call of Duty Black Ops - Multiplayer,8.9
32093,11794760,Sid Meier's Civilization V,7.5
32096,11794760,Left 4 Dead 2,6.3
32097,11794760,XCOM Enemy Unknown,6.3
32100,11794760,Left 4 Dead,4.5
32102,11794760,Portal 2,3.6
32104,11794760,Portal,3.4
32105,11794760,Far Cry 3,3.4
32106,11794760,Dungeon Defenders,3.3
32107,11794760,Dead Island,3.2
32112,11794760,"Warhammer 40,000 Dawn of War II",1.9
32113,11794760,DC Universe Online,1.9
32117,11794760,Hitman Absolution,1.7
32119,11794760,Starbound,1.5
32124,11794760,BioShock,1.3
32127,11794760,Counter-Strike Global Offensive,1.1
32133,11794760,Borderlands,0.9
32136,11794760,Saints Row The Third,0.9
32138,11794760,Age of Empires II HD Edition,0.7
32140,11794760,Mirror's Edge,0.7
32146,11794760,Fallout 3 - Game of the Year Edition,0.5
32147,11794760,Alien Swarm,0.4
32150,11794760,Call of Duty Black Ops,0.4
32159,11794760,The Elder Scrolls V Skyrim,0.3
32172,11794760,Counter-Strike Condition Zero,0.2
32176,11794760,Space Engineers,0.1
32181,159842342,Left 4 Dead 2,5.8
32182,7757631,Counter-Strike,94.0
32183,88220400,Team Fortress 2,0.6
32184,206864587,Dota 2,2.9
32185,176483631,Dota 2,0.2
32186,181966419,Dota 2,282.0
32187,181966419,The Elder Scrolls V Skyrim,18.6
32188,181966419,BioShock,2.4
32189,181966419,Counter-Strike Global Offensive,1.7
32196,170591712,Dota 2,47.0
32198,209087920,Garry's Mod,25.0
32199,209087920,Left 4 Dead 2,16.3
32200,209087920,APB Reloaded,7.7
32201,209087920,Team Fortress 2,6.8
32202,209087920,Warframe,1.9
32204,93275329,Call of Duty Modern Warfare 2 - Multiplayer,121.0
32205,93275329,Half-Life 2,104.0
32206,93275329,Far Cry 3,93.0
32207,93275329,Portal 2,74.0
32208,93275329,Call of Duty Modern Warfare 2,52.0
32209,93275329,BioShock Infinite,49.0
32210,93275329,Garry's Mod,49.0
32212,93275329,Mirror's Edge,36.0
32215,93275329,Half-Life 2 Episode Two,27.0
32216,93275329,Saints Row The Third,27.0
32217,93275329,Portal,22.0
32218,93275329,Half-Life 2 Episode One,22.0
32219,93275329,Grand Theft Auto IV,20.0
32221,93275329,Saints Row IV,18.4
32222,93275329,Team Fortress 2,16.0
32223,93275329,PAYDAY 2,15.6
32226,93275329,Hitman Absolution,12.6
32227,93275329,Just Cause 2,12.0
32229,93275329,Tomb Raider,10.7
32231,93275329,Left 4 Dead 2,8.3
32232,93275329,Clicker Heroes,7.2
32233,93275329,Grand Theft Auto San Andreas,6.9
32234,93275329,The Elder Scrolls V Skyrim,5.7
32236,93275329,Dota 2,4.0
32237,93275329,Sniper Elite V2,3.9
32239,93275329,Castle Crashers,3.3
32240,93275329,PlanetSide 2,2.6
32246,93275329,Loadout,1.7
32247,93275329,Half-Life 2 Lost Coast,1.7
32249,93275329,Unturned,1.3
32250,93275329,DC Universe Online,1.3
32258,93275329,No More Room in Hell,0.5
32271,165043954,Dota 2,6.9
32272,265586844,Dota 2,10.3
32273,132353043,Team Fortress 2,870.0
32275,132353043,BLOCKADE 3D,0.4
32276,170853969,Counter-Strike Global Offensive,29.0
32277,170853969,Unturned,10.2
32278,170853969,Heroes & Generals,2.7
32279,170853969,Team Fortress 2,1.2
32280,170853969,Robocraft,0.8
32283,296923200,Rocket League,13.8
32284,195606876,Dota 2,6.4
32285,167806571,Dota 2,0.3
32287,122216032,Borderlands,0.5
32288,194463248,Dota 2,13.9
32290,94110492,Call of Duty Modern Warfare 2 - Multiplayer,159.0
32291,94110492,Call of Duty Modern Warfare 3 - Multiplayer,98.0
32293,94110492,The Elder Scrolls V Skyrim,54.0
32296,94110492,XCOM Enemy Unknown,31.0
32301,94110492,Total War ROME II - Emperor Edition,17.8
32302,94110492,FTL Faster Than Light,17.3
32303,94110492,Call of Duty Black Ops II - Multiplayer,16.3
32306,94110492,Sniper Elite V2,10.6
32308,94110492,Tomb Raider,7.6
32309,94110492,Deus Ex Human Revolution,7.1
32310,94110492,Call of Duty Modern Warfare 2,6.2
32311,94110492,Call of Duty Modern Warfare 3,6.0
32313,94110492,BioShock Infinite,4.2
32316,94110492,DC Universe Online,3.4
32318,94110492,Call of Duty Black Ops II,2.8
32319,94110492,Fallout 3 - Game of the Year Edition,2.5
32323,94110492,Sid Meier's Civilization V,1.7
32324,94110492,Call of Duty Black Ops II - Zombies,1.6
32325,94110492,Borderlands 2,1.3
32327,94110492,Dark Souls Prepare to Die Edition,0.8
32328,94110492,Dota 2,0.8
32329,94110492,Team Fortress 2,0.6
32334,104800393,Mafia II,45.0
32335,101508611,Mafia II,0.4
32336,101508611,Sid Meier's Civilization V,0.2
32338,242876828,Dota 2,7.2
32339,242876828,APB Reloaded,6.4
32341,242876828,Tom Clancy's Ghost Recon Phantoms - EU,4.4
32344,248690176,Dota 2,162.0
32345,254243107,Dota 2,3.3
32346,130764464,Dota 2,1790.0
32347,130764464,Counter-Strike Global Offensive,23.0
32348,130764464,PAYDAY The Heist,5.8
32350,89555434,Team Fortress 2,90.0
32351,89555434,Borderlands 2,9.9
32357,256865437,Dota 2,0.5
32358,107913460,The Elder Scrolls V Skyrim,178.0
32359,107913460,Borderlands 2,171.0
32360,107913460,Fallout New Vegas,92.0
32366,107913460,Borderlands,45.0
32367,107913460,Fallout 3 - Game of the Year Edition,44.0
32378,107913460,BioShock,19.7
32383,107913460,Metro 2033,17.0
32385,107913460,Left 4 Dead 2,15.2
32388,107913460,BioShock Infinite,12.2
32389,107913460,Half-Life 2,10.3
32390,107913460,Dark Souls Prepare to Die Edition,8.7
32393,107913460,Dota 2,4.2
32394,107913460,Goat Simulator,3.4
32398,107913460,Portal,1.7
32402,116777928,Dota 2,42.0
32403,103326015,Sid Meier's Civilization V,18.5
32404,111368209,Team Fortress 2,0.8
32405,55334302,Total War ROME II - Emperor Edition,483.0
32406,55334302,Empire Total War,328.0
32407,55334302,Battlefield Bad Company 2,240.0
32408,55334302,Napoleon Total War,220.0
32410,55334302,Total War SHOGUN 2,152.0
32412,55334302,Call of Duty Modern Warfare 2 - Multiplayer,50.0
32416,55334302,Call of Duty Black Ops - Multiplayer,29.0
32417,55334302,Call of Duty Modern Warfare 2,28.0
32419,55334302,Sniper Elite V2,23.0
32420,55334302,Call of Duty Black Ops,19.7
32427,55334302,Counter-Strike Source,0.2
32428,52723676,"Warhammer 40,000 Dawn of War II",87.0
32429,52723676,Deus Ex Human Revolution,68.0
32434,52723676,Sid Meier's Civilization V,0.1
32435,283665212,Dota 2,0.8
32436,281168230,Team Fortress 2,11.7
32437,281168230,DC Universe Online,0.6
32438,281168230,Counter-Strike Nexon Zombies,0.5
32439,128925610,Dota 2,2092.0
32440,128925610,Tomb Raider,25.0
32442,128925610,DC Universe Online,9.8
32446,128925610,Unturned,2.7
32447,128925610,Left 4 Dead 2,2.6
32448,128925610,Garry's Mod,2.3
32449,128925610,Robocraft,2.1
32450,128925610,Neverwinter,1.9
32454,128925610,Path of Exile,1.0
32457,128925610,Heroes & Generals,0.6
32458,128925610,TERA,0.6
32462,128925610,Counter-Strike Global Offensive,0.3
32467,200082927,Dota 2,57.0
32469,42363887,Football Manager 2013,934.0
32478,42363887,Total War SHOGUN 2,36.0
32479,42363887,Total War ROME II - Emperor Edition,31.0
32480,42363887,Empire Total War,27.0
32487,42363887,DC Universe Online,0.4
32488,193423786,Dota 2,1.0
32489,77804318,Mount & Blade Warband,483.0
32490,12774878,Counter-Strike Source,302.0
32491,12774878,Mafia II,17.6
32492,12774878,Counter-Strike Global Offensive,0.6
32493,240984833,Dota 2,0.9
32494,235996643,Heroes & Generals,2.5
32495,235996643,BLOCKADE 3D,0.6
32498,159595237,Warframe,143.0
32499,159595237,Left 4 Dead 2,13.3
32500,159595237,Dota 2,0.5
32501,245220208,Counter-Strike,263.0
32502,245220208,Counter-Strike Global Offensive,103.0
32503,683019,Counter-Strike Source,38.0
32505,105949816,Team Fortress 2,21.0
32507,175150816,DayZ,11.4
32508,175150816,Counter-Strike Source,1.5
32509,117321969,Call of Duty Black Ops II - Multiplayer,174.0
32510,117321969,Call of Duty Black Ops II - Zombies,69.0
32511,167575590,Dota 2,0.5
32514,47163562,Football Manager 2013,110.0
32517,283896040,Dota 2,10.9
32518,188981612,Dota 2,15.8
32519,167957216,Dota 2,1.5
32521,58897206,Football Manager 2013,19.3
32522,304971849,AdVenture Capitalist,11.1
32523,304971849,Magicka Wizard Wars,4.9
32524,304971849,Clicker Heroes,2.0
32529,304971849,Trove,0.1
32530,301987885,Dota 2,15.8
32531,55763300,Call of Duty Modern Warfare 2 - Multiplayer,1138.0
32532,55763300,Call of Duty Modern Warfare 2,52.0
32533,55763300,Call of Duty Black Ops - Multiplayer,26.0
32534,55763300,Call of Duty Black Ops,13.3
32535,55763300,Rising Storm/Red Orchestra 2 Multiplayer,5.6
32536,55763300,Deus Ex Human Revolution,4.4
32537,197245597,Unturned,0.4
32538,109946857,Grand Theft Auto IV,13.5
32539,239163602,Dota 2,277.0
32541,55229923,Call of Duty Modern Warfare 2 - Multiplayer,70.0
32542,55229923,Call of Duty Modern Warfare 2,12.7
32543,188184581,Dota 2,40.0
32544,49380630,Counter-Strike Source,2965.0
32545,49380630,Counter-Strike Global Offensive,2428.0
32547,49380630,Half-Life 2 Deathmatch,10.5
32548,49380630,Dota 2,1.7
32549,49380630,Team Fortress 2,1.6
32550,49380630,Dead Island Epidemic,1.4
32552,49380630,Left 4 Dead,0.7
32553,49380630,HAWKEN,0.6
32555,211419882,DayZ,7.6
32556,108750879,Borderlands 2,758.0
32557,108750879,The Elder Scrolls V Skyrim,511.0
32558,108750879,Call of Duty Modern Warfare 3 - Multiplayer,149.0
32559,108750879,Saints Row IV,117.0
32560,108750879,Fallout 4,77.0
32561,108750879,Fallout New Vegas,71.0
32562,108750879,Saints Row The Third,33.0
32564,108750879,Dota 2,25.0
32566,108750879,Call of Duty Modern Warfare 3,9.9
32567,108750879,Warframe,6.9
32568,108750879,Team Fortress 2,3.7
32569,108750879,Nosgoth,1.4
32571,152889443,Dota 2,342.0
32572,172854515,Counter-Strike Global Offensive,87.0
32573,172854515,Dota 2,1.8
32574,172854515,No More Room in Hell,0.2
32575,172854515,Unturned,0.2
32576,67694014,Alien Swarm,2.7
32577,119829710,Team Fortress 2,0.7
32578,119829710,Alien Swarm,0.1
32579,21416874,Counter-Strike Source,2.2
32580,31668589,Counter-Strike Source,141.0
32581,31668589,Day of Defeat Source,48.0
32583,31668589,Half-Life 2 Deathmatch,0.4
32584,31668589,Counter-Strike,0.2
32585,206485753,Dota 2,62.0
32587,277635586,Terraria,208.0
32588,277635586,Counter-Strike Global Offensive,29.0
32589,277635586,Portal 2,7.8
32590,277635586,Clicker Heroes,1.0
32591,277635586,Trove,0.4
32592,17352311,Counter-Strike,1.4
32593,17352311,Half-Life,0.1
32594,57603447,Dota 2,1727.0
32595,57603447,Call of Duty Modern Warfare 2 - Multiplayer,127.0
32596,57603447,Fallout 4,120.0
32597,57603447,Left 4 Dead 2,73.0
32598,57603447,Call of Duty Modern Warfare 3 - Multiplayer,69.0
32600,57603447,Borderlands 2,58.0
32602,57603447,Call of Duty Modern Warfare 2,31.0
32603,57603447,Far Cry 3,26.0
32604,57603447,The Witcher 2 Assassins of Kings Enhanced Edition,23.0
32605,57603447,Counter-Strike Global Offensive,23.0
32607,57603447,Call of Duty Modern Warfare 3,14.5
32609,57603447,Fallout New Vegas,11.3
32613,57603447,Batman Arkham Asylum GOTY Edition,8.6
32615,57603447,Grand Theft Auto IV,7.8
32616,57603447,Batman Arkham City GOTY,7.0
32619,57603447,BioShock Infinite,6.6
32620,57603447,Team Fortress 2,6.0
32623,57603447,Trine 2,4.4
32626,57603447,Half-Life 2,4.0
32629,57603447,The Elder Scrolls V Skyrim,3.0
32631,57603447,Chivalry Medieval Warfare,2.8
32640,57603447,PAYDAY 2,2.2
32641,57603447,BattleBlock Theater,2.1
32642,57603447,BioShock,2.1
32664,57603447,Terraria,0.8
32665,57603447,Tomb Raider,0.8
32666,57603447,Super Meat Boy,0.7
32673,57603447,XCOM Enemy Unknown,0.6
32675,57603447,Dishonored,0.5
32677,57603447,Hitman Absolution,0.4
32681,57603447,"Warhammer 40,000 Dawn of War II",0.4
32683,57603447,Just Cause 2,0.3
32685,57603447,Castle Crashers,0.3
32686,57603447,Portal,0.3
32693,57603447,The Binding of Isaac,0.2
32694,57603447,Torchlight II,0.2
32696,57603447,Bastion,0.2
32697,57603447,Don't Starve,0.2
32702,57603447,Sniper Elite V2,0.1
32703,168278593,Dota 2,190.0
32704,167193350,Dota 2,0.7
32705,177399405,Dota 2,2.3
32706,140435453,Dota 2,6.3
32707,296479717,Dota 2,0.5
32708,240332107,Team Fortress 2,0.5
32711,169684620,Dota 2,1198.0
32713,233659279,Call of Duty Black Ops,4.9
32716,145060724,Dota 2,0.4
32717,175193054,Dota 2,0.5
32718,153475364,Dota 2,2.4
32719,250960203,BattleBlock Theater,16.0
32721,27403206,Rocket League,55.0
32723,27403206,Fallout 4,23.0
32724,27403206,Sid Meier's Civilization V,22.0
32725,27403206,Cities Skylines,19.3
32727,27403206,Torchlight II,17.5
32731,27403206,Fallout New Vegas,12.1
32733,27403206,Deus Ex Human Revolution,10.4
32735,27403206,Grand Theft Auto V,10.3
32736,27403206,Counter-Strike Global Offensive,8.8
32738,27403206,Borderlands 2,7.3
32740,27403206,Call of Duty Black Ops II - Multiplayer,7.0
32743,27403206,Starbound,6.5
32745,27403206,Dishonored,5.0
32748,27403206,Arma 3,3.2
32750,27403206,Counter-Strike Source,3.1
32754,27403206,Call of Duty Black Ops II,2.2
32759,27403206,Magicka,1.3
32760,27403206,Don't Starve,1.3
32762,27403206,FTL Faster Than Light,1.1
32766,27403206,BioShock,0.8
32768,27403206,Empire Total War,0.6
32769,27403206,Batman Arkham Asylum GOTY Edition,0.5
32778,141749157,Team Fortress 2,8.9
32779,141749157,Tom Clancy's Ghost Recon Phantoms - NA,3.1
32780,308819212,Dota 2,6.4
32781,280978702,No More Room in Hell,1.5
32782,172111265,Dota 2,232.0
32784,172111265,Left 4 Dead 2,2.2
32786,177162591,Dota 2,1426.0
32787,25863903,Counter-Strike,45.0
32788,25863903,Fallout New Vegas,22.0
32790,33622085,Clicker Heroes,464.0
32792,33622085,Left 4 Dead,278.0
32794,33622085,Dungeon Defenders,217.0
32795,33622085,Heroes & Generals,170.0
32796,33622085,DC Universe Online,149.0
32797,33622085,Team Fortress 2,137.0
32799,33622085,Borderlands 2,109.0
32800,33622085,Dead Island Epidemic,95.0
32801,33622085,Left 4 Dead 2,91.0
32802,33622085,Call of Duty Modern Warfare 2 - Multiplayer,84.0
32803,33622085,ARK Survival Evolved,74.0
32804,33622085,Killing Floor,67.0
32805,33622085,PAYDAY 2,63.0
32809,33622085,PAYDAY The Heist,41.0
32810,33622085,DayZ,40.0
32811,33622085,Dead Island,36.0
32812,33622085,Call of Duty Modern Warfare 3 - Multiplayer,34.0
32813,33622085,Far Cry 3,28.0
32815,33622085,Call of Duty Modern Warfare 3,25.0
32817,33622085,FTL Faster Than Light,23.0
32819,33622085,Grand Theft Auto IV,20.0
32823,33622085,Call of Duty Modern Warfare 2,14.7
32824,33622085,XCOM Enemy Unknown,12.8
32825,33622085,Cities Skylines,12.8
32826,33622085,The Binding of Isaac,12.4
32827,33622085,Portal 2,12.3
32828,33622085,Starbound,12.1
32829,33622085,Path of Exile,10.7
32832,33622085,Alien Swarm,8.5
32833,33622085,Chivalry Medieval Warfare,8.3
32835,33622085,Super Meat Boy,7.1
32838,33622085,Dota 2,5.3
32840,33622085,Half-Life 2 Episode Two,4.7
32841,33622085,Sid Meier's Civilization V,4.5
32847,33622085,Loadout,3.5
32849,33622085,Rust,3.2
32852,33622085,Don't Starve,3.1
32860,33622085,Insurgency,2.1
32863,33622085,Terraria,1.5
32865,33622085,Don't Starve Together Beta,1.5
32871,33622085,War Thunder,0.9
32875,33622085,Half-Life 2 Episode One,0.6
32877,33622085,Half-Life 2,0.5
32880,33622085,Half-Life 2 Lost Coast,0.4
32882,33622085,Unturned,0.3
32883,33622085,Magicka,0.2
32887,33622085,Castle Crashers,0.1
32889,33622085,Space Engineers,0.1
32890,183493923,DC Universe Online,2.6
32891,128937352,Garry's Mod,2.8
32892,199085938,Tom Clancy's Ghost Recon Phantoms - NA,1.3
32894,123128145,Grand Theft Auto V,841.0
32896,107632182,Star Wars - Battlefront II,95.0
32900,81258000,Dota 2,1024.0
32901,81258000,Counter-Strike,352.0
32902,123461705,Counter-Strike,488.0
32905,239153407,Dota 2,1.0
32906,160598077,Napoleon Total War,8.8
32907,160598077,Sid Meier's Civilization V,0.4
32908,184743467,Empire Total War,68.0
32909,293706250,BLOCKADE 3D,5.6
32911,130753596,Total War ROME II - Emperor Edition,25.0
32912,293537600,War Thunder,7.8
32913,200115424,Counter-Strike Global Offensive,70.0
32914,200115424,Garry's Mod,49.0
32915,200115424,Unturned,0.2
32917,170253449,Dota 2,1.5
32918,230572014,Counter-Strike Global Offensive,845.0
32919,230572014,Arma 3,125.0
32920,230572014,DayZ,27.0
32921,230572014,Team Fortress 2,14.3
32922,230572014,Hitman Absolution,5.5
32923,230572014,Dirty Bomb,0.6
32924,230572014,Mirror's Edge,0.4
32926,8311704,Half-Life 2 Episode Two,13.6
32927,8311704,Left 4 Dead,6.1
32928,8311704,Portal,1.2
32929,8311704,Call of Duty Modern Warfare 2,1.0
32930,8311704,Fallout New Vegas,0.9
32931,8311704,No More Room in Hell,0.8
32932,8311704,Call of Duty Black Ops,0.6
32933,8311704,Half-Life,0.6
32934,8311704,Left 4 Dead 2,0.2
32935,97883175,The Witcher 2 Assassins of Kings Enhanced Edition,44.0
32938,298954577,Team Fortress 2,12.9
32939,235139665,Unturned,27.0
32940,235139665,Heroes & Generals,0.4
32941,748719,Counter-Strike Global Offensive,1329.0
32942,748719,Sid Meier's Civilization V,67.0
32943,748719,DayZ,40.0
32944,748719,Counter-Strike,13.6
32945,748719,Dishonored,9.2
32946,748719,Batman Arkham Asylum GOTY Edition,6.9
32947,748719,Arma 2 Operation Arrowhead,5.9
32952,748719,Borderlands 2,2.3
32954,748719,Counter-Strike Source,0.5
32956,196558392,Clicker Heroes,452.0
32960,196558392,Unturned,1.2
32961,196558392,DC Universe Online,1.2
32963,82324393,Grand Theft Auto IV,0.5
32964,179758802,Dota 2,1391.0
32965,179758802,Don't Starve Together Beta,4.5
32966,113227222,Dota 2,1009.0
32967,113227222,Counter-Strike Global Offensive,510.0
32968,113227222,Counter-Strike,203.0
32970,113227222,Rust,34.0
32971,113227222,PAYDAY 2,32.0
32972,113227222,Grand Theft Auto V,21.0
32973,113227222,Clicker Heroes,9.2
32975,113227222,BLOCKADE 3D,4.5
32976,113227222,Torchlight II,4.0
32977,113227222,Terraria,2.5
32980,113227222,AdVenture Capitalist,0.9
32981,113227222,Nosgoth,0.8
32984,113227222,Just Cause 2,0.1
32985,190003864,Dota 2,1299.0
32986,218463646,Dota 2,475.0
32987,218463646,Grand Theft Auto V,6.9
32988,212207315,DayZ,9.1
32989,202738708,Grand Theft Auto V,446.0
32992,104418870,Sid Meier's Civilization V,35.0
32995,236877694,Dota 2,2.2
32996,213580459,Dota 2,18.1
32997,135554311,Team Fortress 2,404.0
32998,135554311,Garry's Mod,133.0
32999,135554311,Counter-Strike Global Offensive,106.0
33000,135554311,Unturned,11.9
33001,135554311,Robocraft,6.1
33003,135554311,Terraria,0.7
33004,135554311,Dota 2,0.5
33006,228261210,H1Z1,14.4
33008,210112807,Counter-Strike Global Offensive,586.0
33010,210112807,Unturned,0.2
33011,113667989,Dota 2,465.0
33012,117469505,Team Fortress 2,0.6
33013,117397132,DC Universe Online,0.4
33014,71527252,Dota 2,262.0
33017,71527252,Terraria,93.0
33018,71527252,Fallout 4,84.0
33024,71527252,The Elder Scrolls V Skyrim,47.0
33029,71527252,Sid Meier's Civilization V,27.0
33035,71527252,Fallout New Vegas,20.0
33039,71527252,Magicka,15.6
33040,71527252,Torchlight II,14.1
33042,71527252,Starbound,13.3
33048,71527252,Chivalry Medieval Warfare,8.0
33059,71527252,Don't Starve Together Beta,5.0
33065,71527252,Warface,4.0
33072,71527252,Tomb Raider,2.0
33077,71527252,Don't Starve,1.1
33082,71527252,Unturned,0.7
33083,71527252,The Forest,0.7
33084,71527252,Garry's Mod,0.5
33092,154611788,Dota 2,1.6
33094,184003742,theHunter,0.3
33095,251111748,Dota 2,31.0
33096,200749959,Dota 2,2.2
33097,204750078,Dota 2,1.8
33098,70167393,Dota 2,220.0
33100,204480696,Don't Starve,120.0
33101,204480696,Don't Starve Together Beta,26.0
33102,204480696,Terraria,14.3
33104,204480696,BioShock Infinite,8.9
33106,58618147,ARK Survival Evolved,524.0
33108,58618147,"Warhammer 40,000 Dawn of War II",96.0
33111,58618147,Dota 2,34.0
33114,58618147,Space Engineers,2.0
33115,58618147,Saints Row IV,1.8
33116,58618147,Magicka Wizard Wars,1.0
33117,58618147,Half-Life 2,0.7
33118,183361928,Dota 2,0.7
33119,183440094,Dota 2,97.0
33120,10868970,Half-Life 2,2.9
33125,42935819,Football Manager 2013,1090.0
33128,156079601,Mafia II,6.7
33129,271646756,Team Fortress 2,0.2
33130,171400391,Call of Duty Modern Warfare 2 - Multiplayer,0.8
33131,73231305,Half-Life 2,21.0
33132,73231305,Half-Life 2 Episode Two,17.0
33133,73231305,Half-Life 2 Episode One,9.7
